feature,coefficient,abs_coefficient,coefficient_source,coefficient_training_rows,prediction_estimator,odds_ratio
loan_amnt,-0.022526278348656257,0.022526278348656257,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9777255438430172
addr_state_MT,-0.0215993720331701,0.0215993720331701,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9786322239632673
pub_rec,0.0208681142257287,0.0208681142257287,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,1.0210873758576504
addr_state_ND,0.019020023005029783,0.019020023005029783,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,1.0192020559009913
verification_status_Verified,0.017719943927457897,0.017719943927457897,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,1.017877873589667
pub_rec_bankruptcies,-0.015151576929273875,0.015151576929273875,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9849626306764467
addr_state_CA,-0.01481673435988876,0.01481673435988876,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9852924933173959
purpose_major_purchase,-0.013486993999211544,0.013486993999211544,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9866035480008112
addr_state_MI,-0.01326511817551403,0.01326511817551403,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9868224757621773
addr_state_ID,-0.009105514320528255,0.009105514320528255,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9909358153372683
purpose_other,-0.008434475022088448,0.008434475022088448,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.991600995367601
bc_util,-0.00832789309098565,0.00832789309098565,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9917066877489198
bc_open_to_buy,-0.007400154346375499,0.007400154346375499,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9926271593790099
addr_state_DE,0.007019179284244399,0.007019179284244399,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,1.0070438714622891
home_ownership_NONE,-0.005509888812495868,0.005509888812495868,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9945052627842234
emp_length_num,-0.004460714899959626,0.004460714899959626,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9955492193120313
credit_history_months,0.004370118671191979,0.004370118671191979,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,1.0043796815650445
addr_state_IA,0.003573614015546711,0.003573614015546711,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,1.003580006987182
addr_state_PA,-0.003259781455871592,0.003259781455871592,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.9967455258632321
addr_state_VA,0.0009487249331690577,0.0009487249331690577,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,1.0009491751150235
