term,x_value,x_preprocessed,axis_scale,score,lower_bound,upper_bound,transformation_note
loan_amnt,2650.0,-1.3600922476904977,original_cleaned_units,-0.5424150160670181,-0.5995127701001081,-0.4853172620339282,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,2800.0,-1.3427322015216656,original_cleaned_units,-0.5424150160670181,-0.5995127701001081,-0.4853172620339282,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,2900.0,-1.3311588374091108,original_cleaned_units,-0.5411967935623623,-0.5999498441804585,-0.48244374294426606,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,3000.0,-1.319585473296556,original_cleaned_units,-0.46126156342232166,-0.4904890334253534,-0.43203409341928994,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,3100.000000000002,-1.3080121091840011,original_cleaned_units,-0.460242343411676,-0.4907410877293768,-0.42974359909397525,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,3200.0,-1.2964387450714465,original_cleaned_units,-0.45941460258358197,-0.48922097740560466,-0.42960822776155927,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,3350.0,-1.2790786989026144,original_cleaned_units,-0.45941460258358197,-0.48922097740560466,-0.42960822776155927,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,3512.5,-1.2602719822197128,original_cleaned_units,-0.4585746098929603,-0.4877336769360785,-0.42941554284984207,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,3575.0,-1.253038629649366,original_cleaned_units,-0.38430978441894925,-0.40161386145330036,-0.36700570738459815,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,3712.5,-1.2371252539946032,original_cleaned_units,-0.38430978441894925,-0.40161386145330036,-0.36700570738459815,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,3900.000000000002,-1.215425196283563,original_cleaned_units,-0.3821569318965134,-0.3992011167040562,-0.36511274708897057,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,4000.0,-1.2038518321710083,original_cleaned_units,-0.3637635365896673,-0.391631903438282,-0.3358951697410526,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,4100.0,-1.1922784680584535,original_cleaned_units,-0.3598507085850628,-0.3863939700016417,-0.3333074471684839,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,4200.0,-1.1807051039458987,original_cleaned_units,-0.3581482209981017,-0.3862677367481824,-0.33002870524802097,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,4287.5,-1.1705784103474133,original_cleaned_units,-0.33807901834817927,-0.3884660972072776,-0.28769193948908095,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,4425.000000000002,-1.1546650346926504,original_cleaned_units,-0.33807901834817927,-0.3884660972072776,-0.28769193948908095,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,4500.0,-1.1459850116082344,original_cleaned_units,-0.26063873233741497,-0.29863406978004975,-0.22264339489478022,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,4587.5,-1.135858318009749,original_cleaned_units,-0.2561126493690846,-0.29383190871655157,-0.21839339002161767,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,4725.0,-1.119944942354986,original_cleaned_units,-0.25134295055971856,-0.2929844701325706,-0.20970143098686647,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,4800.0,-1.1112649192705701,original_cleaned_units,-0.25134295055971856,-0.2929844701325706,-0.20970143098686647,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,4900.0,-1.0996915551580153,original_cleaned_units,-0.24990319532315566,-0.2917294292207552,-0.20807696142555612,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5000.0,-1.0881181910454605,original_cleaned_units,-0.1483485986784483,-0.17436615399440458,-0.122331043362492,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5075.0,-1.0794381679610445,original_cleaned_units,-0.16932529352188325,-0.19868407617956396,-0.13996651086420253,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5175.0,-1.0678648038484897,original_cleaned_units,-0.18712609570714567,-0.19255121691988286,-0.18170097449440847,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5262.5,-1.0577381102500043,original_cleaned_units,-0.1856997565327021,-0.19091059082629933,-0.18048892223910487,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5350.0,-1.047611416651519,original_cleaned_units,-0.1838192732970757,-0.19083302563815163,-0.17680552095599977,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5437.499999999998,-1.0374847230530335,original_cleaned_units,-0.18306395165656958,-0.19079948585609607,-0.17532841745704308,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5500.0,-1.0302513704826868,original_cleaned_units,-0.18244072283163432,-0.18955460536986948,-0.17532684029339915,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5550.0,-1.0244646884264093,original_cleaned_units,-0.18178918276046932,-0.1883807309575131,-0.17519763456342555,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5600.0,-1.018678006370132,original_cleaned_units,-0.18123002656704007,-0.1875018417924797,-0.17495821134160044,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5674.999999999998,-1.009997983285716,original_cleaned_units,-0.18123002656704007,-0.1875018417924797,-0.17495821134160044,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5787.5,-0.9969779486590917,original_cleaned_units,-0.18123002656704007,-0.1875018417924797,-0.17495821134160044,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,5912.5,-0.9825112435183982,original_cleaned_units,-0.18015319460051898,-0.18533780329293664,-0.17496858590810133,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6000.0,-0.9723845499199129,original_cleaned_units,-0.17957912465034387,-0.18531086447173023,-0.1738473848289575,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6025.0,-0.9694912088917741,original_cleaned_units,-0.14759682485294903,-0.15708133231101698,-0.13811231739488108,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6075.0,-0.9637045268354967,original_cleaned_units,-0.14718446807216135,-0.1567285070674044,-0.13764042907691829,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6162.5,-0.9535778332370113,original_cleaned_units,-0.14592580349908202,-0.15607877806742107,-0.13577282893074297,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6250.0,-0.9434511396385259,original_cleaned_units,-0.14592580349908202,-0.15607877806742107,-0.13577282893074297,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6337.499999999999,-0.9333244460400405,original_cleaned_units,-0.14491376725681288,-0.15606185902827727,-0.13376567548534848,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6400.0,-0.9260910934696938,original_cleaned_units,-0.14334825631880604,-0.15425105456406835,-0.13244545807354374,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6450.000000000001,-0.9203044114134162,original_cleaned_units,-0.1429180112548406,-0.15324480841352073,-0.13259121409616048,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6500.0,-0.9145177293571389,original_cleaned_units,-0.15284517810175885,-0.1657630647611706,-0.1399272914423471,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6562.5,-0.9072843767867922,original_cleaned_units,-0.1521192767695715,-0.16582732799914296,-0.13841122554000002,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6662.5,-0.8957110126742375,original_cleaned_units,-0.15150172028066883,-0.1656180543747258,-0.13738538618661186,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6762.5,-0.8841376485616826,original_cleaned_units,-0.15150172028066883,-0.1656180543747258,-0.13738538618661186,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,6900.0,-0.8682242729069198,original_cleaned_units,-0.1511112040696068,-0.16552077067324406,-0.13670163746596953,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7000.0,-0.8566509087943651,original_cleaned_units,-0.1496764105071105,-0.16470128329456338,-0.13465153771965763,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7099.999999999999,-0.8450775446818104,original_cleaned_units,-0.14576133398891064,-0.16217773050465406,-0.12934493747316722,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7200.0,-0.8335041805692556,original_cleaned_units,-0.14499345396659466,-0.1620735566585004,-0.12791335127468892,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7287.5,-0.8233774869707701,original_cleaned_units,-0.14499345396659466,-0.1620735566585004,-0.12791335127468892,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7425.0,-0.8074641113160073,original_cleaned_units,-0.13285468447252202,-0.1403926106989162,-0.12531675824612784,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7500.0,-0.7987840882315912,original_cleaned_units,-0.12989552077339941,-0.1398120938868968,-0.11997894765990204,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7550.0,-0.7929974061753138,original_cleaned_units,-0.12947411701661737,-0.13876515096293257,-0.12018308307030218,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7637.5,-0.7828707125768284,original_cleaned_units,-0.12906384997323894,-0.1377615136729303,-0.12036618627354759,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7737.5,-0.7712973484642736,original_cleaned_units,-0.12334435531228378,-0.12754213322742952,-0.11914657739713806,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7799.999999999999,-0.7640639958939269,original_cleaned_units,-0.12334435531228378,-0.12754213322742952,-0.11914657739713806,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7899.999999999999,-0.7524906317813722,original_cleaned_units,-0.1228194632638841,-0.12619913926062942,-0.11943978726713876,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,7999.999999999999,-0.7409172676688174,original_cleaned_units,-0.12234579342993847,-0.12636533550720694,-0.11832625135267,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,8087.5,-0.7307905740703319,original_cleaned_units,-0.12163266666179559,-0.1257208259005379,-0.11754450742305328,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,8225.0,-0.7148771984155691,original_cleaned_units,-0.12113867854268677,-0.12548463290119796,-0.11679272418417556,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,8337.5,-0.701857163788945,original_cleaned_units,-0.12113867854268677,-0.12548463290119796,-0.11679272418417556,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,8412.5,-0.6931771407045288,original_cleaned_units,-0.12113867854268677,-0.12548463290119796,-0.11679272418417556,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,8475.0,-0.6859437881341821,original_cleaned_units,-0.12070003350459288,-0.1253867487415849,-0.11601331826760085,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,8587.5,-0.6729237535075581,original_cleaned_units,-0.11969047764962154,-0.1244755948174367,-0.11490536048180638,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,8725.0,-0.6570103778527951,original_cleaned_units,-0.11969047764962154,-0.1244755948174367,-0.11490536048180638,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,8825.0,-0.6454370137402404,original_cleaned_units,-0.1192926165302097,-0.12438504600181964,-0.11420018705859976,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,8925.0,-0.6338636496276857,original_cleaned_units,-0.11849444427840401,-0.12400472937540415,-0.11298415918140388,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9000.0,-0.6251836265432695,original_cleaned_units,-0.11849444427840401,-0.12400472937540415,-0.11298415918140388,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9075.0,-0.6165036034588536,original_cleaned_units,-0.07040910615545824,-0.07968599884506612,-0.06113221346585036,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9187.5,-0.6034835688322294,original_cleaned_units,-0.06907523147332797,-0.07910721796949509,-0.059043244977160854,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9287.5,-0.5919102047196746,original_cleaned_units,-0.06761778375812051,-0.07642623543432721,-0.058809332081913815,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9412.5,-0.5774434995789811,original_cleaned_units,-0.06616136584472411,-0.07605727777553004,-0.05626545391391819,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9500.0,-0.5673168059804957,original_cleaned_units,-0.06552843154856834,-0.07543172594495401,-0.05562513715218267,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9550.0,-0.5615301239242183,original_cleaned_units,-0.06488478404504319,-0.07429390505569118,-0.0554756630343952,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9600.0,-0.5557434418679409,original_cleaned_units,-0.0631321702205467,-0.07124365128127032,-0.05502068915982307,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9675.0,-0.5470634187835248,original_cleaned_units,-0.026955093253484958,-0.031929911265429566,-0.02198027524154035,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9762.5,-0.5369367251850394,original_cleaned_units,-0.025173545081661905,-0.03135549871281071,-0.018991591450513098,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9800.0,-0.5325967136428313,original_cleaned_units,-0.023705471845770525,-0.030317098391524164,-0.017093845300016886,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,9900.0,-0.5210233495302765,original_cleaned_units,-0.023705471845770525,-0.030317098391524164,-0.017093845300016886,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10000.0,-0.5094499854177218,original_cleaned_units,-0.02185807081963728,-0.028825806062669025,-0.014890335576605533,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10050.0,-0.5036633033614444,original_cleaned_units,-0.02185807081963728,-0.028825806062669025,-0.014890335576605533,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10137.5,-0.49353660976295904,original_cleaned_units,-0.02185807081963728,-0.028825806062669025,-0.014890335576605533,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10200.0,-0.4863032571926123,original_cleaned_units,-0.029488046331296328,-0.0331328606040469,-0.02584323205854575,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10300.0,-0.47472989308005753,original_cleaned_units,-0.02921007409416286,-0.033151504122515836,-0.025268644065809885,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10400.0,-0.46315652896750276,original_cleaned_units,-0.02921007409416286,-0.033151504122515836,-0.025268644065809885,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10450.0,-0.45736984691122534,original_cleaned_units,-0.02921007409416286,-0.033151504122515836,-0.025268644065809885,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10500.0,-0.451583164854948,original_cleaned_units,-0.028029830460939167,-0.030913109670848028,-0.025146551251030307,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10575.0,-0.4429031417705319,original_cleaned_units,-0.027101361762210483,-0.029524020673592423,-0.024678702850828543,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10712.5,-0.4269897661157691,original_cleaned_units,-0.027101361762210483,-0.029524020673592423,-0.024678702850828543,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10800.0,-0.41686307251728366,original_cleaned_units,-0.026298701409453402,-0.029325837641243493,-0.023271565177663312,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,10900.0,-0.4052897084047289,original_cleaned_units,-0.02407790273202024,-0.02551755807756864,-0.02263824738647184,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,11000.0,-0.3937163442921741,original_cleaned_units,-0.02407790273202024,-0.02551755807756864,-0.02263824738647184,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,11100.0,-0.38214298017961934,original_cleaned_units,-0.02218945139147582,-0.02560122456219372,-0.018777678220757918,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,11200.0,-0.37056961606706457,original_cleaned_units,0.007070642180940918,0.0051829793138203255,0.00895830504806151,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,11287.5,-0.3604429224685791,original_cleaned_units,0.00878045862934889,0.00635919065826349,0.011201726600434291,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,11425.0,-0.3445295468138163,original_cleaned_units,0.00918784546941915,0.006514023591334054,0.011861667347504245,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,11500.0,-0.33584952372940025,original_cleaned_units,0.00918784546941915,0.006514023591334054,0.011861667347504245,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,11600.0,-0.32427615961684547,original_cleaned_units,0.011212742394897581,0.009443017389677228,0.012982467400117935,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,11775.0,-0.30402277241987463,original_cleaned_units,0.011501016796185287,0.009322739277132914,0.01367929431523766,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,11925.0,-0.2866627262510425,original_cleaned_units,0.013280699180582329,0.010228198919915102,0.016333199441249554,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12000.0,-0.2779827031666264,original_cleaned_units,0.015392283505765,0.011930776018194882,0.018853790993335118,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12087.5,-0.26785600956814093,original_cleaned_units,0.016485358311445684,0.012193550293343437,0.02077716632954793,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12212.5,-0.25338930442744745,original_cleaned_units,0.016485358311445684,0.012193550293343437,0.02077716632954793,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12312.5,-0.2418159403148927,original_cleaned_units,0.017333579233167532,0.012854332476304589,0.021812825990030475,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12425.0,-0.22879590568826857,original_cleaned_units,0.017841386308389526,0.0123118737011186,0.02337089891566045,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12500.0,-0.2201158826038525,original_cleaned_units,0.01832244662348954,0.01218533415441313,0.02445955909256595,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12550.0,-0.2143292005475751,original_cleaned_units,0.019435506747711676,0.012648982494037312,0.026222031001386037,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12600.0,-0.20854251849129773,original_cleaned_units,0.019435506747711676,0.012648982494037312,0.026222031001386037,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12700.0,-0.19696915437874296,original_cleaned_units,0.019861098595837505,0.013140488479986945,0.026581708711688065,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12800.0,-0.1853957902661882,original_cleaned_units,0.020463087231520696,0.014111133308951597,0.026815041154089794,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,12900.0,-0.1738224261536334,original_cleaned_units,0.020463087231520696,0.014111133308951597,0.026815041154089794,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,13000.0,-0.16224906204107864,original_cleaned_units,0.016322955655591966,0.007762323351127835,0.024883587960056096,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,13100.0,-0.15067569792852387,original_cleaned_units,0.016601713842484565,0.008390558403777698,0.024812869281191433,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,13200.0,-0.1391023338159691,original_cleaned_units,0.017260778027828723,0.00934027775721,0.025181278298447445,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,13275.0,-0.130422310731553,original_cleaned_units,0.018187632823240738,0.009858394723753217,0.02651687092272826,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,13412.5,-0.11450893507679018,original_cleaned_units,0.018187632823240738,0.009858394723753217,0.02651687092272826,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,13500.0,-0.10438224147830476,original_cleaned_units,0.018543205644995397,0.009767588476880978,0.027318822813109815,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,13562.5,-0.09714888890795803,original_cleaned_units,0.03305905856603614,0.010406150171287147,0.05571196696078513,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,13675.0,-0.0841288542813339,original_cleaned_units,0.03973817430688442,0.0205978368165302,0.058878511797238645,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,13775.0,-0.07255549016877913,original_cleaned_units,0.04108147881329943,0.024102810870896118,0.05806014675570274,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,13900.0,-0.05808878502808566,original_cleaned_units,0.05513597954007689,0.051768743736476684,0.05850321534367709,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
loan_amnt,14000.0,-0.04651542091553089,original_cleaned_units,0.05582126043149232,0.05202592537813802,0.059616595484846616,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
